,JobID,Title,ExperienceLevel,Responsibilities,Keywords
879,SE-F9,Software Engineer - Entry Level,Fresher,Develop front-end features using Angular and JavaScript; Ensure responsive design; Assist in unit testing; Collaborate with backend teams; Learn and apply agile methodologies,Software Engineer; Angular; JavaScript; Front-End; Responsive Design; Agile
880,SE-F10,Software Engineer - Entry Level,Fresher,Develop IoT applications with Rust; Assist in unit testing and debugging; Collaborate in agile sprints; Ensure scalability of solutions; Document development processes,Software Engineer; Rust; IoT; Agile; Unit Testing; Scalability
881,SE-E11,Software Engineer - Experienced,Experienced,Develop scalable web applications using React and Node.js; Integrate REST APIs and database systems; Participate in code reviews; Optimize application performance; Mentor junior engineers,Software Engineer; React; Node.js; Python; Agile; REST APIs; Unit Testing
882,SE-E12,Software Engineer - Experienced,Experienced,Develop and maintain backend services; Implement REST APIs and microservices; Deploy applications on AWS using Docker/Kubernetes; Participate in Agile sprints and code reviews; Mentor junior team members,Software Engineer; Java; Spring Boot; Backend; AWS; Docker; Agile
883,SE-E13,Software Engineer - Experienced,Experienced,Develop backend services using Django; Integrate REST APIs and databases; Manage CI/CD pipelines; Ensure code quality and performance; Mentor junior engineers,Software Engineer; Python; Django; Backend; REST APIs; CI/CD; Mentoring
884,SE-E14,Software Engineer - Experienced,Experienced,Develop front-end applications using Angular; Integrate with backend APIs; Perform code reviews and testing; Collaborate in Agile sprints; Mentor junior frontend developers,Software Engineer; Angular; Front-End; JavaScript; Agile; REST APIs; Mentoring
885,SE-E15,Software Engineer - Experienced,Experienced,Lead backend development using Spring Boot; Design microservices architecture; Deploy services on AWS using Docker/Kubernetes; Participate in code reviews; Mentor team members,Software Engineer; Java; Spring Boot; Microservices; AWS; Backend; Mentoring
886,SE-E16,Software Engineer - Experienced,Experienced,Develop ML-powered applications using Python; Integrate REST APIs and databases; Ensure application scalability and performance; Deploy on AWS using Docker; Collaborate in Agile sprints,Software Engineer; Python; Machine Learning; REST APIs; AWS; Agile; Backend
887,SE-E17,Software Engineer - Experienced,Experienced,Develop backend services using Node.js and Express; Design and maintain MongoDB databases; Deploy applications using Docker/Kubernetes; Implement CI/CD pipelines; Mentor junior engineers,Software Engineer; Node.js; Backend; MongoDB; CI/CD; Agile; Mentoring
888,SE-E18,Software Engineer - Experienced,Experienced,Develop front-end applications using React and Redux; Integrate APIs with backend services; Perform unit testing and code reviews; Participate in Agile workflows; Mentor junior frontend developers,Software Engineer; React; Front-End; JavaScript; REST APIs; Agile; Mentoring
889,SE-E19,Software Engineer - Experienced,Experienced,Lead backend development with Django; Design and maintain REST APIs; Deploy applications on AWS using Docker; Ensure CI/CD best practices; Lead a team of junior developers,Software Engineer; Python; Django; Backend; AWS; CI/CD; Leadership
890,SE-E20,Software Engineer - Experienced,Experienced,Lead frontend development using Angular; Integrate APIs and ensure responsive UI; Perform code reviews and testing; Manage CI/CD pipelines; Mentor junior developers and lead Agile teams,Software Engineer; Angular; Front-End; JavaScript; Agile; CI/CD; Leadership
891,SDET-F-001,Software Tester (SDET),Fresher,"Assist in creating test scripts for software applications; Perform functional, regression, and API testing; Collaborate with development teams on test planning; Execute basic automated test cases using Selenium or Cypress; Document test results and defects; Learn Agile/Scrum processes",Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing
892,SDET-F-002,Software Tester (SDET),Fresher,Support test automation efforts; Assist in executing automated and manual tests; Validate API endpoints using Postman; Report and document defects; Collaborate with developers on issue resolution; Participate in Agile ceremonies,Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing
893,SDET-F-003,Software Tester (SDET),Fresher,Assist in automated test script development; Execute functional and regression tests; Perform API testing using Postman; Log defects and track resolution; Collaborate in Agile team meetings; Document testing workflows,Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing
894,SDET-F-004,Software Tester (SDET),Fresher,Support test planning and execution; Assist in writing and running automated test scripts; Perform API and functional testing; Document defects and test results; Collaborate with developers; Participate in Agile ceremonies,Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing
895,SDET-F-005,Software Tester (SDET),Fresher,Execute automated and manual tests; Perform API validation; Support defect tracking and documentation; Collaborate with development team; Participate in Agile workflows; Document testing activities,Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing
896,SDET-E-006,Software Tester (SDET),Experienced,"Design and implement automated test frameworks; Perform advanced functional, regression, and performance testing; Integrate automated tests into CI/CD pipelines; Review code quality and manage test data; Lead Agile QA team activities; Mentor junior SDETs",Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management
897,SDET-E-007,Software Tester (SDET),Experienced,Lead test automation strategy; Design and implement advanced test frameworks; Integrate testing with CI/CD pipelines; Conduct performance and load testing; Mentor and guide junior testers; Collaborate with cross-functional teams,Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management
898,SDET-E-008,Software Tester (SDET),Experienced,Design and maintain automated test frameworks; Conduct advanced testing and performance evaluations; Integrate automated tests into CI/CD workflows; Review code quality and manage test data; Lead QA activities within Agile teams; Monitor and optimize defect detection metrics,Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management
899,SDET-E-009,Software Tester (SDET),Experienced,"Lead test automation and QA strategy; Design automated testing frameworks; Perform advanced functional, API, and performance tests; Integrate automated tests with CI/CD pipelines; Mentor junior testers; Ensure Agile QA processes and best practices",Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management
900,SDET-E-010,Software Tester (SDET),Experienced,"Lead automated testing and QA initiatives; Design, implement, and maintain test frameworks; Integrate testing workflows with CI/CD pipelines; Perform performance and load testing; Mentor and guide SDET team members; Optimize QA metrics and defect detection rates",Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management
901,SDET-F-011,Software Tester (SDET),Fresher,"Assist in manual and automated testing activities; Execute functional, regression, and API tests; Document test results and issues; Collaborate with QA and development teams; Learn Agile methodologies",Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing
902,SDET-F-012,Software Tester (SDET),Fresher,Support QA team in automated and manual testing; Perform basic API and functional tests; Document defects and report issues; Participate in Agile ceremonies; Assist in learning test automation tools,Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing
903,SDET-F-013,Software Tester (SDET),Fresher,"Assist in automated testing scripts; Execute functional, regression, and API tests; Document defects and results; Collaborate with development team; Participate in Agile workflows",Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing
904,SDET-F-014,Software Tester (SDET),Fresher,Support automated and manual testing efforts; Perform API and functional testing; Report and document defects; Collaborate with QA and developers; Learn Agile methodology,Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing
905,SDET-F-015,Software Tester (SDET),Fresher,Execute automated and manual tests; Assist in API testing and validation; Document defects and report findings; Collaborate with developers and QA team; Participate in Agile workflows,Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing
906,SDET-E-016,Software Tester (SDET),Experienced,Lead automated testing initiatives; Design and maintain test frameworks; Integrate tests into CI/CD pipelines; Conduct performance and load testing; Mentor junior SDETs; Optimize QA metrics and defect detection rates,Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management
907,SDET-E-017,Software Tester (SDET),Experienced,Lead QA and automation strategy; Design and implement test frameworks; Integrate automated tests into CI/CD pipelines; Perform advanced performance testing; Mentor SDET team; Track and improve QA metrics,Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management
908,SDET-E-018,Software Tester (SDET),Experienced,Lead enterprise-wide test automation initiatives; Design and maintain scalable test frameworks; Integrate automated testing into CI/CD pipelines; Conduct performance and load testing; Mentor SDET teams; Optimize QA metrics and defect detection,Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management
909,SDET-E-019,Software Tester (SDET),Experienced,Lead strategic QA and test automation projects; Design advanced test frameworks; Integrate testing with enterprise CI/CD pipelines; Conduct performance/load testing; Mentor and guide SDET teams; Define QA metrics and reporting strategies,Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management
910,SDET-E-020,Software Tester (SDET),Experienced,Oversee enterprise-wide test automation initiatives; Design and maintain high-quality test frameworks; Integrate automated testing in CI/CD pipelines; Perform advanced performance and load testing; Mentor and guide SDET teams; Define strategic QA planning and metrics; Collaborate across teams to ensure software quality,Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management
911,SA-F-001,Solutions Architect,Fresher,Assist in designing basic cloud solutions; Support development teams with architecture guidance; Learn and implement CI/CD pipelines; Participate in Docker/Kubernetes setup tasks; Collaborate with cross-functional teams; Assist in documenting architecture designs,Cloud Computing; Architecture Design; AWS; Azure; DevOps; Java; Python; Team Collaboration
912,SA-F-002,Solutions Architect,Fresher,Support cloud architecture projects; Learn to design scalable solutions; Assist with DevOps setup; Participate in cloud security awareness tasks; Document basic solutions architecture; Collaborate with development and operations teams,Cloud Computing; AWS; Azure; GCP; Architecture Design; DevOps; Python; Java; Communication
913,SA-F-003,Solutions Architect,Fresher,Assist in designing cloud architectures; Support DevOps automation tasks; Learn microservices basics; Participate in Docker/Kubernetes tasks; Collaborate with stakeholders; Document architecture processes,Cloud Computing; Architecture Design; AWS; Azure; DevOps; CI/CD; Java; Python
914,SA-F-004,Solutions Architect,Fresher,Support solution architecture projects; Assist in designing cloud solutions; Learn CI/CD pipeline setup; Participate in Docker/Kubernetes tasks; Collaborate with development and operations teams; Document architecture processes,Cloud Computing; Architecture Design; AWS; Azure; GCP; DevOps; Java; Python
915,SA-F-005,Solutions Architect,Fresher,Assist in cloud solution designs; Support DevOps tasks; Participate in microservices architecture discussions; Learn cloud security best practices; Document solution designs; Collaborate with teams,Cloud Computing; AWS; Azure; Architecture Design; DevOps; Java; Python
916,SA-F-006,Solutions Architect,Fresher,Assist in architecture design tasks; Support cloud infrastructure setup; Learn DevOps and CI/CD practices; Document architecture processes; Collaborate with cross-functional teams,Cloud Computing; AWS; Azure; GCP; Architecture Design; DevOps; Java; Python
917,SA-F-007,Solutions Architect,Fresher,Support cloud solution implementation; Assist in designing scalable architectures; Participate in CI/CD setup tasks; Learn container orchestration basics; Document design solutions; Collaborate with development teams,Cloud Computing; AWS; Azure; Architecture Design; DevOps; Java; Python
918,SA-F-008,Solutions Architect,Fresher,Assist in solution architecture design; Support DevOps and CI/CD tasks; Participate in Docker/Kubernetes tasks; Learn cloud security basics; Document architecture processes; Collaborate with teams,Cloud Computing; AWS; Azure; GCP; Architecture Design; DevOps; Java; Python
919,SA-F-009,Solutions Architect,Fresher,Support cloud architecture projects; Assist in designing solutions; Participate in Docker/Kubernetes setup; Document architecture designs; Collaborate with stakeholders; Learn CI/CD pipeline setup,Cloud Computing; AWS; Azure; Architecture Design; DevOps; Java; Python
920,SA-F-010,Solutions Architect,Fresher,Assist in designing cloud solutions; Support DevOps tasks; Learn CI/CD and container orchestration; Document solution architecture; Collaborate with cross-functional teams,Cloud Computing; AWS; Azure; GCP; Architecture Design; DevOps; Java; Python
921,SA-E-011,Solutions Architect,Experienced,Design and implement scalable cloud architectures; Manage multi-cloud deployment strategies; Develop infrastructure as code using Terraform/CloudFormation; Implement microservices and container orchestration; Ensure security and compliance adherence; Lead projects and mentor junior engineers; Collaborate with stakeholders to define solutions,Solutions Architecture; Cloud Architecture; AWS; Azure; Terraform; Microservices; DevOps; CI/CD; Security Compliance; Leadership
922,SA-E-012,Solutions Architect,Experienced,Lead solution architecture design; Deploy scalable and secure cloud applications; Implement infrastructure as code; Oversee containerized applications; Manage security and compliance protocols; Coordinate with stakeholders and cross-functional teams; Monitor and optimize system performance,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Microservices; Docker; Kubernetes; CI/CD
923,SA-E-013,Solutions Architect,Experienced,Design and implement enterprise-level solutions; Manage multi-cloud architectures; Develop IaC using Terraform and CloudFormation; Deploy microservices using Docker/Kubernetes; Ensure adherence to security standards; Lead projects and mentor teams; Coordinate with stakeholders,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Microservices; Docker; Kubernetes; Security Compliance
924,SA-E-014,Solutions Architect,Experienced,Design and deliver cloud-based solutions; Implement Infrastructure as Code; Oversee containerized deployments; Ensure compliance and security; Collaborate with stakeholders; Lead and mentor technical teams,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Docker; Kubernetes; CI/CD; Security Compliance
925,SA-E-015,Solutions Architect,Experienced,Architect scalable multi-cloud solutions; Implement IaC using Terraform/CloudFormation; Deploy containerized applications; Ensure compliance and security; Lead cross-functional teams; Mentor junior architects,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Microservices; Docker; Kubernetes; CI/CD
926,SA-E-016,Solutions Architect,Experienced,Design enterprise solutions for cloud platforms; Implement IaC using Terraform/CloudFormation; Deploy and manage microservices; Ensure security and compliance; Collaborate with business stakeholders; Lead teams and manage projects,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Docker; Kubernetes; Microservices; CI/CD
927,SA-E-017,Solutions Architect,Experienced,Lead design and implementation of cloud solutions; Develop infrastructure as code; Deploy containerized applications; Ensure security compliance; Coordinate with stakeholders and cross-functional teams; Mentor junior architects,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Docker; Kubernetes; CI/CD; Security Compliance
928,SA-E-018,Solutions Architect,Experienced,Architect scalable cloud solutions; Implement IaC using Terraform/CloudFormation; Deploy containerized applications; Ensure compliance with security protocols; Lead teams and mentor architects; Collaborate with business and technical stakeholders,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Microservices; Docker; Kubernetes; CI/CD
929,SA-E-019,Solutions Architect,Experienced,Design and implement cloud solutions; Develop infrastructure as code with Terraform/CloudFormation; Deploy and manage containerized apps; Ensure security and compliance; Lead cross-functional teams; Mentor junior architects,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Docker; Kubernetes; CI/CD; Security Compliance
930,SA-E-020,Solutions Architect,Experienced,Lead architecture design for multi-cloud solutions; Implement IaC using Terraform/CloudFormation; Deploy microservices using Docker/Kubernetes; Ensure compliance and security; Mentor teams and manage projects; Collaborate with stakeholders,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Microservices; Docker; Kubernetes; CI/CD
931,SE001,System Engineer,Fresher,Assist in system installation; Perform basic configuration tasks; Support monitoring activities; Troubleshoot hardware/software issues; Document system changes,Systems Engineering; Linux; VMware; TCP/IP; Cloud Computing
932,SE002,Junior System Engineer,Fresher,Support system configuration; Perform routine server checks; Assist in virtualization setup; Create basic scripts; Collaborate with IT team,System Support; Linux; VMware; Cloud Basics; Troubleshooting
933,SE003,System Engineer Trainee,Fresher,Learn system deployment processes; Support ticket resolution; Monitor server uptime; Assist in cloud setups; Participate in training sessions,Systems Engineering; Windows Server; Python; Monitoring; Azure
934,SE004,Associate System Engineer,Fresher,Assist in configuring servers; Troubleshoot network issues; Write simple automation scripts; Provide system documentation; Collaborate with senior engineers,Linux; Systems Engineering; VMware; Cloud Computing; Automation Basics
935,SE005,System Engineer - Entry Level,Fresher,Assist in daily system operations; Conduct log analysis; Configure basic network settings; Perform user account setup; Support backup operations,Systems Engineer; Windows; Networking; Python; Troubleshooting
936,SE006,System Engineer,Experienced,Manage Linux/Windows servers; Handle virtualization with VMware; Automate tasks using Python; Implement cloud solutions; Ensure system security compliance,System Architecture; Linux; VMware; AWS; Python
937,SE007,System Engineer - Cloud Focus,Experienced,Design and manage cloud systems; Monitor system performance; Automate infrastructure; Collaborate on hybrid cloud projects; Ensure compliance with standards,Cloud Computing; System Architecture; Automation; Linux; Terraform
938,SE008,Senior System Engineer,Experienced,Lead system deployments; Manage virtualization platforms; Enhance monitoring solutions; Implement security controls; Mentor junior engineers,System Engineering; Active Directory; Docker; PowerShell; Monitoring
939,SE009,System Engineer - Automation Specialist,Experienced,Automate configuration management; Develop custom automation scripts; Improve deployment efficiency; Optimize infrastructure performance; Integrate monitoring tools,Automation; Linux; Python; System Optimization; Ansible
940,SE010,System Engineer - Security,Experienced,Implement system security measures; Monitor access controls; Collaborate with security teams; Maintain compliance standards; Conduct vulnerability assessments,System Security; IAM; Linux; Compliance; Troubleshooting
941,SE011,System Engineer - Virtualization,Experienced,Maintain virtualization environments; Deploy containers; Optimize system utilization; Monitor performance metrics; Collaborate with DevOps teams,VMware; Docker; Linux; Virtualization; System Performance
942,SE012,System Engineer - Monitoring,Experienced,Implement monitoring solutions; Ensure system uptime; Generate system reports; Integrate monitoring with automation; Support incident response,Monitoring; Nagios; Grafana; System Reliability; Automation
943,SE013,System Engineer,Experienced,Design system architecture; Manage hybrid environments; Implement automation pipelines; Lead cross-team projects; Maintain documentation,System Architecture; AWS; Active Directory; Linux; Automation
944,SE014,System Engineer - DevOps Integration,Experienced,Integrate systems with CI/CD pipelines; Deploy containers and clusters; Automate builds and deployments; Collaborate with DevOps teams; Ensure scalability,DevOps; CI/CD; Docker; Kubernetes; Automation
945,SE015,System Engineer,Experienced,Lead system design initiatives; Manage enterprise-scale infrastructure; Ensure compliance adherence; Oversee automation projects; Mentor junior engineers,Enterprise Systems; System Architecture; AWS; Terraform; Compliance
946,SE016,Junior System Engineer,Fresher,Support infrastructure setup; Assist in troubleshooting; Learn scripting for automation; Monitor basic performance; Document processes,System Engineer; Windows Server; Linux; VMware; Python
947,SE017,System Engineer Intern,Fresher,Assist senior engineers; Learn system administration tasks; Support daily operations; Participate in knowledge sessions; Perform testing,Internship; Systems Engineering; Linux; Networking; Cloud Basics
948,SE018,System Engineer - Cloud & Automation,Experienced,Automate cloud deployments; Manage hybrid systems; Integrate cloud with on-prem infrastructure; Support security compliance; Develop automation scripts,Cloud; Automation; AWS; Azure; Python
949,SE019,System Engineer,Experienced,Design enterprise system architecture; Implement Kubernetes clusters; Optimize automation workflows; Oversee monitoring tools; Collaborate with security teams,System Engineering; Kubernetes; Terraform; Linux; Monitoring
950,SE020,Lead System Engineer,Experienced,Lead enterprise system strategy; Design hybrid infrastructures; Mentor engineering teams; Ensure security governance; Collaborate with executives,Leadership; System Architecture; Enterprise Systems; Cloud Strategy; Linux
951,TW-101,Technical Writer,Fresher,"Assist in drafting technical documents; Conduct basic research on technical subjects; Collaborate with engineers and SMEs; Proofread and edit content; Learn documentation tools (CMS, Markdown); Support content updates; Prepare diagrams and visuals for manuals; Follow documentation standards; Ensure accuracy of content; Develop attention to detail and technical writing skills",Technical Writing; Documentation; Research; CMS; Markdown; HTML; CSS; Proofreading; SME Collaboration; Adaptability
952,TW-102,Technical Writer,Mid-Level,Create and maintain technical documents and manuals; Collaborate with engineering and product teams; Use authoring tools to format and publish documents; Apply version control for document tracking; Implement Agile documentation practices; Leverage AI-assisted writing tools; Ensure technical accuracy and clarity; Conduct SME interviews for content accuracy; Produce visual diagrams and infographics; Update and revise content continuously,Technical Writing; Documentation; Adobe FrameMaker; MadCap Flare; HTML; CSS; XML; CMS; AI Tools; Agile Documentation
953,TW-103,Technical Writer,Experienced,Develop and maintain complex technical manuals and guides; Collaborate with cross-functional teams for content accuracy; Implement structured document standards; Manage content in CMS; Integrate AI tools to improve efficiency; Conduct technical research and SME interviews; Ensure UX-focused documentation design; Maintain version control and updates; Prepare visual diagrams and screenshots; Measure documentation impact and quality metrics,Technical Writing; API Documentation; Structured Authoring; Adobe FrameMaker; MadCap Flare; XML; HTML; CMS; AI Writing Tools; UX Documentation
954,TW-104,Technical Writer,Fresher,Assist in drafting user manuals and guides; Conduct research for content accuracy; Collaborate with SMEs for input; Learn and use CMS and Markdown tools; Proofread and edit documents; Support content updates and revisions; Create basic diagrams and visuals; Follow documentation guidelines; Ensure clarity and accuracy; Develop foundational technical writing skills,Technical Writing; Documentation; Research; CMS; Markdown; HTML; Proofreading; SME Collaboration; Clarity; Adaptability
955,TW-105,Technical Writer,Mid-Level,"Write and maintain technical documents and manuals; Collaborate with engineers and product teams; Apply structured authoring standards; Manage documentation in CMS; Integrate AI-assisted writing tools; Ensure clarity and technical accuracy; Use version control for document updates; Prepare visuals, diagrams, and infographics; Implement Agile documentation workflows; Continuously update and revise content",Technical Writing; Documentation; Adobe FrameMaker; MadCap Flare; HTML; CMS; AI Tools; Agile Documentation; Editing; Version Control
956,TW-106,Technical Writer,Experienced,Develop and maintain complex technical documentation; Collaborate with cross-functional teams; Implement structured content standards; Use CMS to manage documents; Integrate AI tools to improve efficiency; Conduct SME interviews; Ensure clarity and user-focused design; Maintain version control and updates; Create visuals and diagrams; Measure content effectiveness and quality,Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML; HTML; CMS; AI Tools; UX Documentation
957,TW-107,Technical Writer,Fresher,Assist in creating user manuals and technical guides; Conduct research and gather information; Collaborate with team and SMEs; Use CMS and Markdown for documentation; Proofread and edit content; Prepare diagrams and visuals; Follow documentation standards; Support content updates; Develop foundational writing skills; Maintain accuracy and clarity,Technical Writing; Documentation; Research; CMS; Markdown; HTML; Proofreading; SME Collaboration; Clarity; Adaptability
958,TW-108,Technical Writer,Mid-Level,"Write and maintain manuals, guides, and API documentation; Collaborate with engineers and product teams; Ensure structured authoring and document standards; Use CMS for content management; Leverage AI tools for efficiency; Implement Agile documentation practices; Maintain version control; Prepare visuals, diagrams, and infographics; Ensure technical accuracy; Update and revise content regularly",Technical Writing; Adobe FrameMaker; MadCap Flare; CMS; HTML; XML; AI Tools; Agile Documentation; Editing; Version Control
959,TW-109,Technical Writer,Experienced,Develop complex technical documentation and user manuals; Collaborate with cross-functional teams and SMEs; Implement structured content standards; Use CMS to manage and publish content; Integrate AI-assisted writing tools; Prepare visuals and infographics; Maintain version control; Ensure clarity and accuracy; Follow UX-focused documentation practices; Continuously improve content quality,Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML; HTML; CMS; AI Tools; UX Documentation
960,TW-110,Technical Writer,Fresher,Assist in drafting technical content and manuals; Conduct basic technical research; Collaborate with SMEs and engineers; Learn CMS and Markdown tools; Proofread and edit documents; Prepare diagrams and visuals; Follow documentation standards; Support updates and revisions; Develop writing and research skills; Maintain accuracy and clarity,Technical Writing; Documentation; CMS; Markdown; HTML; Proofreading; Research; SME Collaboration; Clarity; Adaptability
961,TW-111,Technical Writer,Mid-Level,"Create and maintain technical manuals, guides, and documentation; Collaborate with product and engineering teams; Ensure structured authoring and standard compliance; Use CMS to manage and publish content; Leverage AI-assisted writing tools; Implement Agile documentation workflows; Maintain version control; Prepare visuals and infographics; Ensure accuracy and clarity; Update and revise content regularly",Technical Writing; Documentation; Adobe FrameMaker; MadCap Flare; CMS; HTML; XML; AI Tools; Editing; Agile Documentation
962,TW-112,Technical Writer,Experienced,Develop and maintain comprehensive technical documentation; Collaborate with cross-functional teams and SMEs; Implement structured document standards; Use CMS and publishing tools; Integrate AI tools to improve efficiency; Prepare visuals and infographics; Maintain version control and continuous updates; Ensure UX-focused documentation; Ensure technical accuracy and clarity; Measure and report content impact,Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML; HTML; CMS; AI Tools; UX Documentation
963,TW-113,Technical Writer,Fresher,Assist in creating technical manuals and guides; Conduct research and fact-checking; Collaborate with SMEs; Use CMS and Markdown for documentation; Proofread and edit documents; Prepare visuals and diagrams; Follow documentation standards; Support updates and revisions; Develop writing skills; Ensure accuracy and clarity,Technical Writing; Documentation; CMS; Markdown; HTML; Proofreading; Research; SME Collaboration; Clarity; Adaptability
964,TW-114,Technical Writer,Mid-Level,"Write and maintain technical manuals, guides, and documentation; Collaborate with engineers and product teams; Ensure structured authoring and compliance with standards; Manage documentation in CMS; Use AI tools to enhance writing efficiency; Implement Agile documentation practices; Maintain version control; Prepare visuals and diagrams; Ensure technical accuracy; Continuously update and revise content",Technical Writing; Adobe FrameMaker; MadCap Flare; CMS; HTML; XML; AI Tools; Agile Documentation; Editing; Version Control
965,TW-115,Technical Writer,Experienced,Develop complex technical documentation and manuals; Collaborate with cross-functional teams and SMEs; Implement structured content standards; Manage documents in CMS; Integrate AI-assisted writing tools; Prepare diagrams and visuals; Maintain version control; Ensure UX-focused and clear documentation; Continuously update content; Measure content impact and quality,Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML; HTML; CMS; AI Tools; UX Documentation
966,TW-116,Technical Writer,Fresher,Assist in drafting technical content; Conduct research and gather information; Collaborate with SMEs; Use CMS and Markdown tools; Proofread and edit documents; Prepare visuals and diagrams; Follow documentation standards; Support updates and revisions; Develop writing and research skills; Ensure clarity and accuracy,Technical Writing; Documentation; CMS; Markdown; HTML; Proofreading; Research; SME Collaboration; Clarity; Adaptability
967,TW-117,Technical Writer,Mid-Level,"Create and maintain technical manuals, guides, and API documentation; Collaborate with product and engineering teams; Ensure structured authoring and standard compliance; Manage content in CMS; Leverage AI-assisted writing tools; Implement Agile documentation workflows; Maintain version control; Prepare visuals and diagrams; Ensure technical accuracy; Continuously update and revise content",Technical Writing; Documentation; Adobe FrameMaker; MadCap Flare; CMS; HTML; XML; AI Tools; Editing; Agile Documentation
968,TW-118,Technical Writer,Experienced,Develop comprehensive technical documentation; Collaborate with cross-functional teams and SMEs; Implement structured document standards; Manage content in CMS; Integrate AI-assisted writing tools; Prepare visuals and diagrams; Maintain version control; Ensure UX-focused documentation; Continuously update and revise content; Measure content quality and impact,Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML; HTML; CMS; AI Tools; UX Documentation
969,TW-119,Technical Writer,Fresher,Assist in drafting technical content; Conduct research and gather information; Collaborate with SMEs; Use CMS and Markdown tools; Proofread and edit documents; Prepare visuals and diagrams; Follow documentation standards; Support updates and revisions; Develop writing and research skills; Ensure clarity and accuracy,Technical Writing; Documentation; CMS; Markdown; HTML; Proofreading; Research; SME Collaboration; Clarity; Adaptability
970,TW-120,Technical Writer,Mid-Level,"Create and maintain manuals, guides, and API documentation; Collaborate with engineering and product teams; Ensure structured authoring and standard compliance; Manage content in CMS; Use AI-assisted writing tools; Implement Agile documentation workflows; Maintain version control; Prepare visuals and diagrams; Ensure technical accuracy; Continuously update content",Technical Writing; Adobe FrameMaker; MadCap Flare; CMS; HTML; XML; AI Tools; Agile Documentation; Editing; Version Control
971,TA001,Test Automation Engineer - Fresher,Entry-Level,Assist in creating and executing automated test scripts; Support manual testing; Collaborate with QA teams; Learn automation frameworks,QA; Test Automation; Fresher; Entry-Level; Automation; Testing
972,TA002,Test Automation Engineer - Fresher,Entry-Level,Execute test scripts under guidance; Assist in automation setup; Document test results; Participate in defect reporting,QA; Automation; Fresher; Entry-Level; Testing; Defect Tracking
973,TA003,Test Automation Engineer - Fresher,Entry-Level,Assist in test case automation; Log bugs; Support manual and regression testing; Contribute to QA documentation,QA; Software Testing; Automation; Fresher; Entry-Level; Regression Testing
974,TA004,Test Automation Engineer - Fresher,Entry-Level,Write basic test cases; Execute manual and automation tests; Document findings; Collaborate with developers,QA; Test Automation; Fresher; Entry-Level; Manual Testing; Automation
975,TA005,Test Automation Engineer - Fresher,Entry-Level,Support QA automation team; Create test documentation; Run basic automation tests; Track defects,QA; Software QA; Fresher; Entry-Level; Automation; Testing
