Unnamed: 0,JobID,Title,ExperienceLevel,Responsibilities,Keywords
540,JS-F-002,JavaScript Developer,Fresher,Develop basic UI components; Assist with JS framework implementation; Integrate front-end with REST APIs; Perform basic code reviews; Support testing and debugging; Collaborate with team members,JavaScript; React; Angular; Vue.js; HTML5; CSS3; REST API; Git
170,BA-111,Business Analyst,Experienced,Lead BI and analytics initiatives; Develop advanced dashboards and reporting solutions; Manage requirement gathering and validation; Facilitate Agile project execution; Collaborate with cross-functional teams; Provide scenario modeling and recommendations; Present data-driven insights to executives; Mentor junior analysts; Drive process and KPI improvements; Automate reporting workflows,Business Analysis; SQL; Tableau; Power BI; BI Tools; AI Analytics; Requirement Gathering; Agile; Stakeholder Management; Strategic Planning
654,OM-104,Operations Manager,Experienced,Develop and implement operational strategies; Lead process improvement initiatives; Manage team performance and development; Oversee budgeting and financial controls; Track KPIs and operational performance; Optimize resource allocation; Coordinate cross-functional projects; Report performance to executive management; Ensure compliance with operational standards; Implement automation tools for efficiency,Operations Management; Strategic Planning; Process Optimization; Lean Management; Six Sigma; Budgeting; KPI Tracking; ERP; CRM; Team Leadership
987,TA017,Test Automation Engineer - Experienced,Senior-Level,Drive automation strategy; Implement advanced frameworks; Conduct performance and API testing; Lead cross-functional QA initiatives,QA; Automation; Experienced; Leadership; API Testing; Performance Testing
953,TW-103,Technical Writer,Experienced,Develop and maintain complex technical manuals and guides; Collaborate with cross-functional teams for content accuracy; Implement structured document standards; Manage content in CMS; Integrate AI tools to improve efficiency; Conduct technical research and SME interviews; Ensure UX-focused documentation design; Maintain version control and updates; Prepare visual diagrams and screenshots; Measure documentation impact and quality metrics,Technical Writing; API Documentation; Structured Authoring; Adobe FrameMaker; MadCap Flare; XML; HTML; CMS; AI Writing Tools; UX Documentation
1022,UXE015,UX Manager,Experienced,Manage a team of UX designers; Define project timelines; Implement advanced usability practices; Ensure business KPIs are met; Foster innovation in design practices,Leadership; Design Thinking; User-Centered Design; Accessibility; Usability Testing
484,GD-E-020,Game Developer,Experienced,"Lead architecture and development of complex game systems; Develop AI and multiplayer mechanics; Optimize performance and shaders; Manage cross-platform development; Mentor development team; Collaborate with design, art, and sound teams; Ensure project delivery and quality standards",C++; C#; Unity; Unreal Engine; Game AI; Shader Programming; Multiplayer; Performance Optimization
733,PY-F-003,Python Developer,Fresher,Assist in Python application development; Implement basic programming logic; Support web app development with Django/Flask; Perform data analysis using Pandas and NumPy; Create visualizations with Matplotlib; Write unit tests; Document code and processes; Collaborate with team members,Python; Django; Flask; NumPy; Pandas; SQL; Git; REST APIs; OOP
899,SDET-E-009,Software Tester (SDET),Experienced,"Lead test automation and QA strategy; Design automated testing frameworks; Perform advanced functional, API, and performance tests; Integrate automated tests with CI/CD pipelines; Mentor junior testers; Ensure Agile QA processes and best practices",Automation Framework; CI/CD; Performance Testing; Selenium; Jenkins; Appium; Code Review; Test Data Management
95,AR-E-016,AR/VR Developer,Experienced,Lead architecture and development of AR/VR applications; Develop immersive interactive experiences; Optimize 3D graphics and cross-platform performance; Integrate AR/VR frameworks and hardware; Mentor and guide teams; Collaborate across multidisciplinary teams; Manage project timelines and quality,Unity; Unreal Engine; C#; ARKit; ARCore; 3D Graphics; Spatial Computing; Performance Optimization; Cross-Platform; Machine Learning
563,JD-JAVA-005,Java Developer,Fresher,Assist in handling data persistence layers; Write and optimize SQL queries; Understand multithreading basics in Java,Java; Collections; SQL; Database; Multithreading
240,CW-001,Content Writer,Fresher,Produce high-quality blog and article content; Research topics and ensure factual accuracy; Adapt tone and style for target audiences; Implement basic on-page SEO techniques; Edit and proofread content; Publish content on CMS platforms; Collaborate with team for content ideas; Learn and use AI writing tools for content creation,Content Writing; Grammar; Proofreading; SEO Basics; Research; WordPress; AI Writing Tools; Blogs; Articles; Social Media Content
742,PY-E-012,Python Developer,Experienced,"Design and develop advanced Python applications; Implement RESTful APIs and GraphQL endpoints; Integrate Python with ML frameworks; Manage database optimization and migrations; Implement DevOps practices with Docker, AWS, and Kubernetes; Mentor junior developers; Conduct unit and integration testing; Collaborate with cross-functional teams",Python; Django; Flask; REST APIs; Data Science; TensorFlow; Async Programming; Docker; AWS; PyTest
863,SD013,Software Developer - Experienced,Experienced,Design full-stack applications; Deploy microservices in cloud; Maintain database systems; Lead code reviews; Mentor junior developers,Software Developer; Experienced; Mid-Level; Full-Stack; Cloud; Mentoring; Agile
574,JD-JAVA-016,Java Developer,Experienced,Write unit and integration tests; Automate tests using Selenium; Participate in Agile ceremonies,Java; JUnit; Mockito; Selenium; Agile
690,PD-E-020,Product Designer,Experienced,Own design vision and execution for cross-platform products; Ensure WCAG-compliant designs; Lead user-centered design practices; Mentor team members on best practices; Optimize workflows for speed and quality,Product Design Strategy; Accessibility; Stakeholder Management; Leadership; Figma; Design Systems
460,16,Full Stack Developer - Experienced,Experienced,"Design and implement full-stack solutions for enterprise applications; Develop frontend components using React, Angular, or Vue.js; Build backend services with Node.js or Django; Manage SQL/NoSQL databases; Deploy applications on cloud platforms; Ensure web security; Mentor junior developers",Full Stack Developer; Experienced; Mid-Level; Frontend; Backend; Cloud; Enterprise Applications; Agile
891,SDET-F-001,Software Tester (SDET),Fresher,"Assist in creating test scripts for software applications; Perform functional, regression, and API testing; Collaborate with development teams on test planning; Execute basic automated test cases using Selenium or Cypress; Document test results and defects; Learn Agile/Scrum processes",Software Testing; Automation Testing; Selenium; API Testing; JUnit; TestNG; Agile/Scrum; Regression Testing
553,JS-E-015,JavaScript Developer,Experienced,Oversee development of scalable JS applications; Implement CI/CD pipelines; Optimize front-end and back-end performance; Lead and mentor development teams; Coordinate cross-team projects,JavaScript; TypeScript; React; Node.js; Jest; Webpack; Redux; CI/CD; Docker
857,SD007,Software Developer - Entry Level,Fresher,Assist in developing Android/iOS applications; Write frontend components; Maintain backend services; Perform testing; Collaborate with UX/UI designers,Software Developer; Entry-Level; Fresher; Mobile Development; Android; iOS; Agile
974,TA004,Test Automation Engineer - Fresher,Entry-Level,Write basic test cases; Execute manual and automation tests; Document findings; Collaborate with developers,QA; Test Automation; Fresher; Entry-Level; Manual Testing; Automation
206,CA007,Senior Cloud Architect,Experienced,Lead cloud migration projects; Architect hybrid cloud environments; Mentor junior engineers; Ensure compliance with governance frameworks,Cloud Architecture; Hybrid Cloud; AWS; Azure; GCP; Kubernetes; DevOps; CloudFormation; Leadership
392,ETH-E-006,Ethical Hacker,Experienced,Lead penetration testing projects; Conduct advanced vulnerability assessments; Perform web and network security audits; Develop and implement security testing frameworks; Mentor junior ethical hackers; Ensure compliance with legal and ethical standards; Analyze malware and perform reverse engineering when necessary,Ethical Hacking; Penetration Testing; Network Security; Python; Linux; Windows Security; Metasploit; Burp Suite; Cryptography; Malware Analysis
794,SE-104,Sales Executive,Fresher,Support sales team in managing leads and pipeline; Assist in conducting product presentations and demos; Track customer interactions using CRM tools; Participate in virtual sales meetings; Collaborate with team members on campaigns; Provide customer support and follow-up; Assist in creating sales reports; Learn sales techniques and strategies; Monitor market and competitor activities; Develop basic data-driven insights for sales,Sales Executive; CRM; Lead Generation; Digital Sales; Product Demo; Communication; Relationship Building; Time Management; Adaptability; Customer Engagement
870,SD020,Software Developer - Experienced,Experienced,Drive full-stack software architecture; Lead cloud and microservices initiatives; Mentor teams across projects; Implement CI/CD and Agile best practices,Software Developer; Experienced; Senior-Level; Full-Stack; Cloud; Leadership; Microservices
397,ETH-E-011,Ethical Hacker,Experienced,Lead enterprise-level penetration testing projects; Perform advanced vulnerability assessments; Conduct security audits; Implement security policies and frameworks; Mentor and guide junior security staff; Analyze malware and perform reverse engineering; Ensure compliance with security regulations,Ethical Hacking; Penetration Testing; Network Security; Python; Linux; Windows Security; Metasploit; Burp Suite; Cryptography; Malware Analysis
766,QA016,QA Engineer - Experienced,Senior-Level,Manage QA operations; Develop automated testing strategies; Perform advanced testing; Integrate with CI/CD pipelines; Mentor QA engineers,QA; Automation; Software; Senior-Level; Remote; Leadership; Strategy
943,SE013,System Engineer,Experienced,Design system architecture; Manage hybrid environments; Implement automation pipelines; Lead cross-team projects; Maintain documentation,System Architecture; AWS; Active Directory; Linux; Automation
217,CA018,Hybrid Cloud Architect,Experienced,Design hybrid cloud solutions; Integrate on-prem with cloud; Manage secure connections,Hybrid Cloud; AWS; Azure; Networking; Cloud Architecture; Terraform
4,NET-F-005,.NET Developer,Fresher,Learn to design and build ASP.NET applications; Assist in connecting apps to SQL Server; Work on UI development; Participate in daily standups; Write small unit test cases,.NET; C#; ASP.NET MVC; Entity Framework; SQL Server
768,QA018,QA Engineer - Experienced,Senior-Level,Manage QA projects; Integrate testing into CI/CD; Perform advanced testing; Mentor QA engineers,QA; Automation; Senior-Level; Leadership; Performance Testing
642,NE012,Senior Network Engineer,Experienced,Design network architecture; Lead SD-WAN implementation; Enforce Zero Trust frameworks; Mentor junior engineers,SD-WAN; Zero Trust; Cisco ASA; Palo Alto
994,UIF007,UI Designer,Fresher,Design small-scale components for digital products.; Create wireframes for student or internship projects.; Apply color and typography principles in designs.; Support usability evaluations under supervision.; Prepare design documentation for handoff.,Wireframing; Prototyping; Figma; Typography; UI Basics
612,MRA-114,Market Research Analyst,Mid-Level,Conduct market research using statistical and analytics tools; Develop visual dashboards and reports; Analyze trends and forecast market behavior; Perform competitor analysis and market segmentation; Present findings to stakeholders; Maintain data quality and accuracy; Support AI-assisted analytics tools; Document methodologies; Provide actionable recommendations; Collaborate with cross-functional teams,Market Research; SPSS; Python; R; Excel; Tableau; Predictive Analytics; Market Segmentation; Data Storytelling; Competitive Analysis
738,PY-F-008,Python Developer,Fresher,Support development of Python applications; Assist in web framework projects; Perform basic data processing and visualization; Write and run unit tests; Collaborate with team members; Document workflows; Follow Git version control,Python; Django; Flask; NumPy; Pandas; SQL; Git; REST APIs; OOP
546,JS-E-008,JavaScript Developer,Experienced,"Design, develop, and deploy JS applications; Lead front-end and full-stack projects; Implement automated tests and optimize workflows; Integrate APIs and state management; Collaborate with cross-functional teams; Mentor junior developers",JavaScript; TypeScript; React; Node.js; Jest; Webpack; Redux; CI/CD; Docker
725,PMGR-E-015,Project Manager,Experienced,Lead projects from initiation to closure; Manage budgets and allocate resources; Identify and mitigate project risks; Communicate with stakeholders; Lead and mentor project teams; Provide KPI reports and dashboards; Ensure projects align with business objectives,Project Planning; Risk Management; Stakeholder Engagement; Team Leadership; Agile; Scrum; Waterfall; Microsoft Project; Jira; Reporting
1016,UXF009,UX Trainee Designer,Fresher,Create student-level design mockups; Assist in surveys and interviews for UX research; Design wireframes for academic projects; Collaborate in team design exercises; Support in usability reporting,Wireframing; Figma; Prototyping; User Research; Typography
683,PD-E-013,Product Designer,Experienced,Drive product design strategy and execution; Conduct design thinking workshops; Manage stakeholder alignment for product features; Analyze design performance through user metrics; Develop accessibility-compliant design solutions,Product Design Strategy; Design Thinking; UX/UI Design; Accessibility; Stakeholder Management; Figma
98,AR-E-019,AR/VR Developer,Experienced,"Architect AR/VR development projects; Develop advanced immersive experiences; Optimize 3D graphics and performance; Integrate AR/VR frameworks and hardware; Mentor and manage teams; Collaborate with design, product, and engineering teams; Ensure timely and quality delivery",Unity; Unreal Engine; C#; ARKit; ARCore; 3D Graphics; Spatial Computing; Performance Optimization; Cross-Platform; Machine Learning
804,SE-114,Sales Executive,Mid-Level,Manage sales pipeline and lead conversion; Conduct product demonstrations; Negotiate and close deals; Analyze sales metrics and forecasts; Leverage CRM tools to optimize sales; Build and maintain client relationships; Collaborate with cross-functional teams; Implement virtual selling techniques; Develop targeted outreach campaigns; Report on sales performance metrics,Sales Executive; CRM; Lead Generation; Negotiation; Closing Deals; Pipeline Management; Product Demo; Sales Forecasting; Social Selling; Time Management
727,PMGR-E-017,Project Manager,Experienced,"Plan, execute, and monitor projects; Manage resources and budgets; Identify and mitigate risks; Engage stakeholders; Lead teams and resolve conflicts; Track KPIs and generate reports; Ensure strategic alignment of projects",Project Management; Risk Management; Stakeholder Engagement; Team Leadership; Agile; Scrum; Waterfall; Microsoft Project; Jira; Reporting
573,JD-JAVA-015,Java Developer,Experienced,Implement CI/CD pipelines; Use Maven/Gradle for build automation; Containerize applications with Docker,Java; Maven; Gradle; CI/CD; Docker
406,ETH-E-020,Ethical Hacker,Experienced,Oversee and lead enterprise-level penetration testing projects; Conduct advanced vulnerability assessments; Develop and implement security policies and frameworks; Mentor junior ethical hackers and security teams; Analyze malware and perform reverse engineering; Ensure organizational compliance with legal and ethical standards,Ethical Hacking; Penetration Testing; Network Security; Python; Linux; Windows Security; Metasploit; Burp; Cryptography; Malware Analysis
502,GD-118,Graphic Designer,Experienced,"Lead design and creative projects; Develop brand guidelines and visual identity; Create advanced UI/UX designs; Produce motion graphics, animations, and 3D content; Collaborate with cross-functional teams; Mentor junior designers; Integrate AI-powered and AR/VR tools; Ensure high-quality and consistent designs; Manage multiple projects; Stay updated on emerging design technologies",Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; 3D Design; AR/VR Design; Typography; Color Theory
47,AI-F-008,AI Prompt Engineer,Fresher,Write and test AI prompts; Assist NLP-related tasks; Collaborate with AI/data teams; Document prompt results; Support AI model evaluation and integration,Prompt Engineering; NLP; Python; TensorFlow; PyTorch; Hugging Face; GPT; AI Model Optimization
32,AI013,AI Engineer - Experienced,Senior-Level,Architect AI/ML pipelines; Integrate models with cloud platforms; Optimize NLP and computer vision solutions; Lead cross-functional AI teams,AI; ML; Senior-Level; Deep Learning; NLP; Cloud; MLOps
929,SA-E-019,Solutions Architect,Experienced,Design and implement cloud solutions; Develop infrastructure as code with Terraform/CloudFormation; Deploy and manage containerized apps; Ensure security and compliance; Lead cross-functional teams; Mentor junior architects,Solutions Architecture; Cloud Architecture; AWS; Azure; GCP; Terraform; Docker; Kubernetes; CI/CD; Security Compliance
779,RE-E-009,Robotics Engineer,Experienced,Lead design and programming of robotics systems; Integrate sensors and actuators with control systems; Apply computer vision and machine learning algorithms; Simulate and test robotics in Gazebo and RViz; Mentor junior engineers; Coordinate cross-functional teams for robotics projects,Python; C++; MATLAB; ROS; Control Systems; CAD; Embedded Systems; Sensors; Machine Learning; Simulation; Leadership
839,SRE-E-009,Site Reliability Engineer,Experienced,Manage and optimize site reliability infrastructure; Automate deployment and monitoring processes; Handle container orchestration and distributed systems; Implement IaC solutions and CI/CD pipelines; Monitor service uptime and performance; Mentor junior SREs; Collaborate with cross-functional teams,Python; Go; Linux; Docker; Kubernetes; AWS; Terraform; CI/CD; Prometheus; Distributed Systems
200,CA001,Cloud Architect,Fresher,Assist in deploying basic cloud infrastructure; Support configuration of cloud storage and networking; Work with senior engineers on containerization projects; Document cloud setup and processes,Cloud Computing; AWS; Azure; GCP; Docker; Kubernetes; Python; Cloud Security; Scripting; Virtualization
134,BDS-E-015,Big Data Specialist,Experienced,Lead design and implementation of big data architectures; Manage ETL and data integration pipelines; Develop streaming solutions using Spark/Kafka/Flink; Integrate cloud data services; Provide analytics and visualization solutions; Ensure data compliance and governance; Mentor junior engineers,Big Data; Hadoop; Spark Streaming; Kafka; Data Warehousing; AWS; Data Visualization; Machine Learning; Scala; SQL
27,AI008,AI Engineer - Fresher,Entry-Level,"Implement and test ML/AI models; Clean and preprocess data; Contribute to academic, hobby, or hackathon projects",AI; ML; Fresher; Entry-Level; Python; TensorFlow; PyTorch
976,TA006,Test Automation Engineer - Fresher,Entry-Level,Assist in developing test cases; Execute automation scripts; Document defects; Perform regression testing,QA; Software Testing; Fresher; Entry-Level; Automation; Regression Testing
230,CL011,Cloud Engineer - Experienced,Senior-Level,Design and manage multi-region cloud solutions; Automate infrastructure; Lead cloud migration projects; Mentor junior engineers; Ensure security and compliance,Cloud; Infrastructure; Senior-Level; Remote; AWS; Azure; GCP; Automation; DevOps
489,GD-105,Graphic Designer,Mid-Level,Design creative visual content for multiple channels; Develop brand identity and marketing collateral; Create UI/UX designs for digital platforms; Produce motion graphics and animations; Collaborate with marketing and product teams; Maintain consistency of brand visuals; Manage multiple projects; Implement design feedback and improvements; Organize and manage digital assets; Stay current with emerging design technologies,Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; Typography; Color Theory; Animation; Web Design
772,RE-F-002,Robotics Engineer,Fresher,Support programming of robotic applications; Assist in ROS simulations and MATLAB projects; Design basic robotic components using CAD software; Implement control loops and motor interfacing; Integrate sensors and actuators; Collaborate with team for small projects; Document development processes,Python; C++; MATLAB; ROS; Control Systems; CAD; Embedded Systems; Sensors; Problem Solving
378,DMS-E-012,Digital Marketing Specialist,Experienced,"Develop and execute multi-channel marketing campaigns; Optimize SEO, SEM, and PPC performance; Manage content creation and social media strategy; Implement automated email campaigns; Analyze marketing data to inform decisions; Oversee lead generation and nurturing processes; Integrate UX and brand strategy; Lead marketing teams; Manage budgets and ROI; Adopt AI-powered tools for campaign improvement",Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Lead Generation; Brand Management; UX Integration; AI Marketing Tools; Analytics
288,CSA-F-009,Cybersecurity Trainee,Fresher,Support penetration testing activities; Learn and apply encryption methods; Help configure intrusion detection systems; Work with mentors on incident response,Penetration Testing; Encryption; Incident Response; Network Security; Malware Analysis
418,FE-E-012,Fintech Engineer,Experienced,Lead fintech solution development; Implement advanced blockchain applications; Apply machine learning models for financial analytics; Design APIs and microservices architectures; Ensure regulatory compliance and cybersecurity; Coordinate cross-functional teams; Mentor junior engineers,Blockchain Technology; Smart Contracts; Machine Learning; Cybersecurity; API Architecture; Cloud Computing; Financial Analysis; Regulatory Compliance
674,PD-F-004,Product Designer,Fresher,Collaborate with UX researchers to translate findings into design ideas; Assist in creating presentation decks for client demos; Contribute to UI style guides; Perform basic usability tests on prototypes; Support design documentation processes,Product Design; UI/UX Design; Creativity; Wireframing; User Research; Teamwork
391,ETH-F-005,Ethical Hacker,Fresher,Assist in penetration testing projects; Perform basic vulnerability assessments; Support ethical hacking exercises; Document findings and workflows; Follow organizational ethical and legal standards; Learn security tools and frameworks under supervision,Ethical Hacking; Penetration Testing; Network Security; Python; Linux; Windows Security; Nmap; Burp Suite; Cryptography; Web Security
592,MKT-E-014,Marketing Specialist,Experienced,Develop and execute marketing strategy; Manage digital campaigns across channels; Optimize SEO/SEM and PPC performance; Lead content creation and social media strategy; Oversee email marketing campaigns; Analyze campaign data and report ROI; Manage marketing budget; Lead and mentor marketing team,Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Analytics; Social Media; Budget Management; Leadership
498,GD-114,Graphic Designer,Mid-Level,Design creative assets for web and print; Develop branding and marketing materials; Create UI/UX designs; Produce motion graphics and animations; Collaborate with cross-functional teams; Ensure visual consistency; Manage multiple projects; Incorporate feedback; Maintain digital asset organization; Stay updated with design trends,Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; Typography; Color Theory; Animation; Web Design
138,BDS-E-019,Big Data Specialist,Experienced,Architect enterprise big data solutions; Manage ETL and streaming pipelines; Implement real-time data processing; Leverage cloud big data tools; Provide analytics and visualization solutions; Ensure security and compliance; Lead and mentor team members,Big Data; Hadoop; Spark Streaming; Kafka; Data Warehousing; AWS; Data Visualization; Machine Learning; Scala; SQL
62,AND-F-03,Android App Developer Trainee,Fresher,Implement small app features using Kotlin and Java.; Assist in connecting apps to APIs for basic data exchange.; Follow app architecture patterns (MVC) under supervision.; Debug minor issues using Android Studio tools.; Learn and apply version control using Git.,Kotlin; Java; Android Studio; Material Design; UI/UX Design; Android SDK; REST API; SQLite
471,GD-E-007,Game Developer,Experienced,"Lead development of game modules; Implement AI and multiplayer systems; Optimize rendering and shader performance; Collaborate on cross-platform deployment; Oversee testing and debugging processes; Mentor development team members; Coordinate with design, art, and sound teams",C++; C#; Unity; Unreal Engine; Game AI; Shader Programming; Multiplayer; Performance Optimization
647,NE017,Network Automation Engineer,Experienced,Develop automation scripts; Optimize routine configurations; Integrate automation in network ops; Collaborate with DevOps teams,Automation; Python; Ansible; Bash
128,BDS-F-009,Big Data Specialist,Fresher,Support data ingestion and processing; Assist in ETL pipelines; Learn and implement Hadoop/Spark tasks; Document workflows; Collaborate with team; Apply basic analytics techniques,Hadoop; Spark; Java; Python; SQL; NoSQL; ETL; Big Data Analytics; Linux
1058,WEB-E-011,Web Developer,Experienced,Design and implement front-end and back-end components; Develop full stack applications using React and Node.js; Manage SQL and NoSQL databases; Implement Docker containers and AWS deployment; Design and consume REST and GraphQL APIs; Maintain CI/CD pipelines,TypeScript; React; Node.js; Express.js; SQL; MongoDB; Docker; AWS; REST APIs; GraphQL
520,IOS-E-06,iOS Solutions Engineer,Experienced,Profile apps using Xcode Instruments for performance tuning.; Work with Core Data for complex local storage needs.; Integrate GraphQL APIs for data handling.; Ensure smooth multi-threading in app flows.; Reduce memory usage and optimize app speed.,Performance Tuning; GraphQL; Core Data; Multi-threading
838,SRE-E-008,Site Reliability Engineer,Experienced,"Lead infrastructure design and SRE initiatives; Implement and manage CI/CD and IaC pipelines; Manage containerized and distributed systems; Ensure reliability, scalability, and performance of services; Monitor and resolve incidents; Collaborate with development and operations teams; Develop automation scripts to optimize system operations",Python; Go; Linux; Docker; Kubernetes; AWS; Terraform; CI/CD; Prometheus; Automation
1049,WEB-F-002,Web Developer,Fresher,Develop simple front-end pages; Assist in back-end scripting with Node.js or Python; Integrate APIs into web pages; Learn version control practices; Participate in debugging and testing tasks,HTML5; CSS3; JavaScript; Vue.js; Node.js; Python; MySQL; REST APIs
64,AND-F-05,Android Developer Intern,Fresher,Support the development of simple Android modules.; Implement layouts following Material Design.; Assist in connecting REST APIs for data retrieval.; Debug basic issues and document code.; Participate in team discussions and code reviews.,Kotlin; Java; Android Studio; Material Design; UI/UX Design; Android SDK; REST API; SQLite
812,SEO-002,SEO Specialist,Fresher,Support technical SEO audits; Implement basic page speed and schema optimizations; Assist in crawlability and indexing improvements; Optimize content for SEO; Monitor analytics and generate reports; Collaborate with developers and content team; Assist in backlink analysis; Learn AI-driven SEO tools,Technical SEO; Page Speed; Schema Markup; Crawlability; Indexing; SEO Copywriting; Content Optimization; Analytics; Link Building; GA4
14,NET-E-015,.NET Developer,Experienced,Develop front-end with Blazor/Angular; Implement repository pattern with Dapper; Optimize SQL Server queries; Enhance UI/UX for applications; Mentor junior team members,.NET Core; C#; ASP.NET MVC; Blazor; Angular; SQL Server; Dapper
156,BD-E-017,Blockchain Developer,Experienced,Architect blockchain systems; Develop and optimize smart contracts; Build scalable DApps with cross-chain support; Integrate blockchain with cloud platforms; Mentor and manage teams; Coordinate with stakeholders; Drive innovation initiatives,Blockchain Architecture; Smart Contract Optimization; Multi-chain; Cross-chain; Cryptography; Consensus Algorithms; Ethereum; Hyperledger; Security Audits
40,AI-F-001,AI Prompt Engineer,Fresher,Assist in designing prompts for AI models; Test and evaluate prompt effectiveness; Collaborate with AI/data science teams; Document prompt experiments; Support AI model integration tasks,Prompt Engineering; NLP; Python; TensorFlow; PyTorch; AI Model Optimization; Hugging Face; GPT; Data Analysis
492,GD-108,Graphic Designer,Mid-Level,"Design visuals for web, print, and social media campaigns; Develop brand identities and marketing materials; Create UI/UX designs for web and mobile apps; Produce motion graphics and animation content; Collaborate with marketing and product teams; Maintain visual consistency; Manage multiple design projects; Incorporate feedback for design improvement; Organize and maintain digital assets; Keep up with design trends and tools",Graphic Design; Adobe Creative Suite; UI/UX Design; Figma; Motion Graphics; Branding; Typography; Color Theory; Animation; Web Design
379,DMS-E-013,Digital Marketing Specialist,Experienced,"Lead strategy for digital marketing campaigns; Optimize SEO, SEM, and PPC campaigns; Oversee content and social media marketing initiatives; Manage automated and personalized email campaigns; Analyze marketing performance data and report insights; Drive lead generation and CRM strategies; Implement brand strategy and UX integration; Manage multi-channel campaigns and marketing teams; Plan and control budgets and ROI; Incorporate AI-driven solutions into campaigns",Digital Marketing; SEO; SEM; PPC; Content Marketing; Email Marketing; Lead Generation; Brand Strategy; UX/UI Integration; AI Marketing Tools; Analytics
187,BI008,BI Analyst - Fresher,Entry-Level,Prepare reports; Dashboards; Visual insights; Support junior data initiatives,BI; Analytics; Fresher; Entry-Level; SQL; Tableau; Power BI
763,QA013,QA Engineer - Experienced,Senior-Level,Lead QA automation projects; Oversee manual and automated testing; Integrate tests into CI/CD; Mentor junior QA engineers,QA; Automation; Software; Senior-Level; Remote; Leadership; Jenkins
216,CA017,Enterprise Cloud Architect,Experienced,Design enterprise-wide cloud strategy; Implement serverless and scalable architectures; Collaborate with C-level executives,Enterprise Cloud; Cloud Strategy; Serverless; Kubernetes; Terraform; Leadership
921,SA-E-011,Solutions Architect,Experienced,Design and implement scalable cloud architectures; Manage multi-cloud deployment strategies; Develop infrastructure as code using Terraform/CloudFormation; Implement microservices and container orchestration; Ensure security and compliance adherence; Lead projects and mentor junior engineers; Collaborate with stakeholders to define solutions,Solutions Architecture; Cloud Architecture; AWS; Azure; Terraform; Microservices; DevOps; CI/CD; Security Compliance; Leadership
791,SE-101,Sales Executive,Fresher,Assist in managing customer leads and sales pipeline; Support sales campaigns and outreach; Learn product features and benefits for client interactions; Prepare basic sales reports; Collaborate with sales team members; Participate in virtual meetings and demos; Track client interactions using CRM tools; Assist in market research and competitor analysis; Provide excellent customer support; Develop basic sales and presentation skills,Sales Executive; CRM; Lead Generation; Digital Sales; Product Demo; Communication; Relationship Building; Time Management; Adaptability; Sales Basics
52,AI-E-013,AI Prompt Engineer,Experienced,Lead prompt engineering efforts; Optimize prompt performance for LLMs; Collaborate with cross-functional AI teams; Implement prompt testing strategies; Provide mentorship on prompt engineering; Document prompt design improvements,Prompt Optimization; LLM; NLP; Python; AI Frameworks; Model Fine-tuning
878,SE-F8,Software Engineer - Entry Level,Fresher,Develop intelligent applications using Python; Integrate REST APIs for ML models; Perform basic testing and debugging; Collaborate in agile workflows; Support cloud deployment on Azure,Software Engineer; Python; REST APIs; Machine Learning; Azure; Agile
337,DE-E-008,Data Engineer,Experienced,Lead migration of on-prem pipelines to cloud; Design and implement scalable data architecture; Mentor data engineering teams; Ensure compliance with security standards; Oversee high-performance ETL pipelines,Python; SQL; Snowflake; BigQuery; Airflow; Data Governance
748,PY-E-018,Python Developer,Experienced,Lead Python application projects; Design and implement APIs; Integrate ML frameworks; Optimize databases; Implement DevOps pipelines; Mentor junior developers; Conduct testing and code reviews; Collaborate with cross-functional teams; Drive innovation initiatives,Python; Django; Flask; REST APIs; Data Science; TensorFlow; Async Programming; Docker; AWS; PyTest
719,PMGR-E-009,Project Manager,Experienced,"Plan and execute projects end-to-end; Manage project budget, resources, and timelines; Monitor risks and quality; Engage stakeholders and teams effectively; Resolve conflicts and lead teams; Provide dashboards and reporting for KPIs; Ensure strategic project alignment",Project Management; Risk Management; Stakeholder Engagement; Team Leadership; Agile; Scrum; Waterfall; Microsoft Project; Jira; Reporting
724,PMGR-E-014,Project Manager,Experienced,"Plan and execute projects end-to-end; Manage project budgets, timelines, and resources; Monitor risks and quality; Engage stakeholders and teams; Lead teams and resolve conflicts; Generate dashboards and reports for KPIs; Ensure alignment with organizational strategy",Project Management; Risk Management; Stakeholder Engagement; Team Leadership; Agile; Scrum; Waterfall; Microsoft Project; Jira; Reporting
295,CSA-E-016,Cloud Security Analyst,Experienced,Secure multi-cloud environments; Perform cloud-specific penetration testing; Collaborate with DevOps teams; Monitor compliance with cloud policies,Cloud Security; Penetration Testing; Compliance; SIEM; Risk Management
701,PM-E-011,Product Manager,Experienced,Define and drive product strategy; Lead product roadmap execution; Collaborate across teams; Conduct user research and analyze metrics; Ensure agile best practices; Engage stakeholders; Optimize product growth,Product Strategy; Data-Driven Decisions; Roadmapping; Agile Leadership; Stakeholder Management; User-Centered Design; Growth Metrics; Cross-Functional Collaboration
